n,time,FLOPs
501,2.84768e+08,5.3044e+09
502,2.85386e+08,5.32467e+09
503,2.87257e+08,5.32164e+09
504,2.89631e+08,5.30955e+09
505,2.93878e+08,5.26402e+09
506,2.92953e+08,5.31207e+09
507,2.95494e+08,5.29766e+09
508,2.98731e+08,5.27131e+09
509,3.00423e+08,5.27264e+09
510,3.00336e+08,5.30529e+09
511,3.0147e+08,5.31649e+09
512,4.60872e+08,3.49812e+09
